stFips,cty_fips,Year,pop04,center_count_cc,capacity_total_cc,center_count_fdh,capacity_total_fdh,center_count_other,capacity_total_other,center_tot,capacity_total,cc_desert
6,6013,2018,65505,419,21410,467,6450,130,10430,1016,38290,0
6,6013,2019,65449,429,22261,475,6582,130,10364,1034,39207,0
6,6013,2020,64964,435,22355,476,6602,131,10485,1042,39442,0
6,6013,2021,64333,433,22251,467,6478,129,10407,1029,39136,0
6,6013,2022,62829,440,22777,463,6426,131,10470,1034,39673,0
6,6013,2023,62829,421,21821,435,6034,127,10300,983,38155,0
6,6013,2024,62829,420,21654,423,5868,126,10240,969,37762,0
6,6015,2018,1584,11,282,21,294,2,56,34,632,0
6,6015,2019,1532,11,282,17,238,2,56,30,576,0
6,6015,2020,1656,11,282,19,266,2,56,32,604,0
6,6015,2021,1554,11,282,17,238,2,56,30,576,0
6,6015,2022,1507,11,282,15,210,1,28,27,520,0
6,6015,2023,1507,11,282,14,196,1,28,26,506,0
6,6015,2024,1507,11,282,14,196,1,28,26,506,0
6,6017,2018,8672,80,3038,43,600,6,268,129,3906,0
6,6017,2019,8670,83,3127,44,614,6,266,133,4007,0
6,6017,2020,8615,83,3108,42,586,8,320,133,4014,0
6,6017,2021,8671,87,3199,37,518,7,306,131,4023,0
6,6017,2022,8555,90,3233,34,476,6,266,130,3975,0
6,6017,2023,8555,86,3139,32,448,7,386,125,3973,0
6,6017,2024,8555,85,3109,32,448,7,386,124,3943,0
6,6019,2018,78636,348,15308,239,3346,54,2042,641,20696,1
6,6019,2019,77711,349,15337,245,3430,53,2014,647,20781,1
6,6019,2020,76364,359,15710,254,3556,55,2138,668,21404,1
6,6019,2021,75081,352,15509,255,3570,52,2002,659,21081,1
6,6019,2022,72890,352,15602,254,3556,53,2056,659,21214,1
6,6019,2023,72890,347,15376,245,3430,50,1975,642,20781,1
6,6019,2024,72890,346,15286,242,3388,50,1975,638,20649,1
6,6021,2018,2051,13,364,30,420,,,43,784,0
6,6021,2019,2049,12,340,32,448,,,44,788,0
6,6021,2020,2051,13,356,38,532,,,51,888,0
6,6021,2021,2094,12,340,40,560,,,52,900,0
6,6021,2022,2084,12,340,47,658,,,59,998,0
6,6021,2023,2084,12,340,43,602,,,55,942,0
6,6021,2024,2084,10,284,43,602,,,53,886,0
6,6023,2018,7364,61,1958,57,792,5,126,123,2876,0
6,6023,2019,7235,65,2072,54,752,5,126,124,2950,0
6,6023,2020,7125,63,2011,52,724,6,141,121,2876,0
6,6023,2021,6905,62,1981,54,752,5,113,121,2846,0
6,6023,2022,6566,62,1991,49,680,4,98,115,2769,0
6,6023,2023,6566,59,1909,46,640,4,98,109,2647,0
6,6023,2024,6566,59,1909,44,614,4,98,107,2621,0
6,6025,2018,15092,63,2922,157,2188,2,74,222,5184,0
6,6025,2019,15080,64,3183,164,2286,2,74,230,5543,0
6,6025,2020,14501,64,3183,162,2258,2,74,228,5515,0
6,6025,2021,13989,62,3120,161,2244,2,74,225,5438,0
6,6025,2022,13405,62,3152,161,2244,2,74,225,5470,0
6,6025,2023,13405,62,3117,150,2092,2,74,214,5283,0
6,6025,2024,13405,62,3117,150,2092,2,74,214,5283,0
6,6027,2018,1011,12,288,8,112,2,35,22,435,0
6,6027,2019,998,12,288,10,140,2,35,24,463,0
6,6027,2020,726,12,288,8,112,2,35,22,435,0
6,6027,2021,777,12,288,8,112,1,21,21,421,0
6,6027,2022,929,16,394,7,98,2,44,25,536,0
6,6027,2023,929,15,370,7,98,2,44,24,512,0
6,6027,2024,929,15,370,7,98,2,44,24,512,0
6,6029,2018,71173,223,11581,385,5374,34,1446,642,18401,1
6,6029,2019,70269,230,11740,401,5598,33,1406,664,18744,1
6,6029,2020,69067,215,11338,396,5528,34,1417,645,18283,1
6,6029,2021,68078,215,11353,396,5532,35,1440,646,18325,1
6,6029,2022,66329,222,11506,389,5438,36,1438,647,18382,1
6,6029,2023,66329,209,11106,364,5090,33,1414,606,17610,1
6,6029,2024,66329,209,11106,359,5020,33,1414,601,17540,1
6,6031,2018,11639,46,1840,68,952,3,139,117,2931,1
6,6031,2019,11642,45,1794,68,952,3,139,116,2885,1
6,6031,2020,11461,43,1668,77,1078,3,139,123,2885,1
6,6031,2021,11321,42,1663,80,1120,3,139,125,2922,1
6,6031,2022,11152,39,1605,81,1134,3,139,123,2878,1
6,6031,2023,11152,40,1644,76,1064,3,139,119,2847,1
6,6031,2024,11152,40,1644,75,1050,3,139,118,2833,1
6,6033,2018,3683,23,666,41,574,1,56,65,1296,0
6,6033,2019,3731,22,642,49,686,2,74,73,1402,0
6,6033,2020,3714,21,622,44,616,2,74,67,1312,0
6,6033,2021,3882,23,660,49,686,2,74,74,1420,0
6,6033,2022,3833,25,682,45,630,2,74,72,1386,0
6,6033,2023,3833,25,682,43,602,1,56,69,1340,0
6,6033,2024,3833,25,682,42,588,1,56,68,1326,0
6,6035,2018,1384,12,348,7,96,2,120,21,564,0
6,6035,2019,1428,12,348,7,96,2,120,21,564,0
6,6035,2020,1378,14,390,7,96,2,120,23,606,0
6,6035,2021,1617,10,272,7,96,2,120,19,488,1
6,6035,2022,1493,10,287,7,96,2,120,19,503,0
6,6035,2023,1493,9,242,7,96,1,60,17,398,1
6,6035,2024,1493,9,242,7,96,1,60,17,398,1
6,6037,2000,737293,,,1,0,,,1,0,1
6,6037,2001,727371,,,1,0,,,1,0,1
6,6037,2002,718285,,,1,0,,,1,0,1
6,6037,2003,713768,,,1,0,,,1,0,1
6,6037,2004,708409,,,2,0,,,2,0,1
6,6037,2005,698017,,,2,0,,,2,0,1
6,6037,2006,675779,,,1,0,,,1,0,1
6,6037,2007,662799,,,1,0,,,1,0,1
6,6037,2008,660987,,,1,0,,,1,0,1
6,6037,2009,653394,,,1,0,,,1,0,1
6,6037,2010,644656,,,1,0,,,1,0,1
6,6037,2011,646217,,,1,0,,,1,0,1
6,6037,2012,641609,,,1,0,,,1,0,1
6,6037,2013,637857,,,1,0,,,1,0,1
6,6037,2014,637646,,,1,0,,,1,0,1
6,6037,2015,635223,,,1,0,,,1,0,1
6,6037,2016,628304,,,1,0,,,1,0,1
6,6037,2017,631911,,,1,0,,,1,0,1
6,6037,2018,624745,3162,177944,3479,47992,430,25626,7071,251562,0
6,6037,2019,611485,3218,180825,3536,48835,427,25185,7181,254845,0
6,6037,2020,593061,3169,178118,3512,48544,431,25541,7112,252203,0
6,6037,2021,570367,3185,177926,3448,47702,434,25658,7067,251286,0
6,6037,2022,538630,3181,176403,3361,46530,428,24761,6970,247694,0
6,6037,2023,538630,3100,172720,3210,44452,408,23756,6718,240928,0
6,6037,2024,538630,3093,172132,3179,44040,407,23696,6679,239868,0
6,6039,2018,11807,55,1922,57,794,8,251,120,2967,1
6,6039,2019,11611,56,2018,59,822,9,293,124,3133,1
6,6039,2020,11384,44,1783,58,808,9,293,111,2884,1
6,6039,2021,11243,43,1676,57,794,9,293,109,2763,1
6,6039,2022,10836,55,2004,57,794,11,343,123,3141,1
6,6039,2023,10836,53,1950,55,766,8,255,116,2971,1
6,6039,2024,10836,53,1950,55,766,8,255,116,2971,1
6,6041,2018,12292,151,6941,106,1476,40,2858,297,11275,0
6,6041,2019,12164,160,7359,103,1434,39,2762,302,11555,0
6,6041,2020,12014,151,6974,105,1462,39,2762,295,11198,0
6,6041,2021,11748,151,7017,105,1464,39,2838,295,11319,0
6,6041,2022,11385,145,6835,101,1408,37,2697,283,10940,0
6,6041,2023,11385,139,6667,95,1326,36,2655,270,10648,0
6,6041,2024,11385,139,6667,93,1298,36,2655,268,10620,0
6,6043,2018,762,3,56,9,126,,,12,182,1
6,6043,2019,736,3,56,9,126,,,12,182,1
6,6043,2020,751,3,56,10,140,,,13,196,1
6,6043,2021,714,4,75,9,126,,,13,201,1
6,6043,2022,598,6,171,8,112,1,28,15,311,0
6,6043,2023,598,5,152,8,112,1,28,14,292,0
6,6043,2024,598,5,152,8,112,1,28,14,292,0
6,6045,2018,5143,43,1485,35,490,2,105,80,2080,0
6,6045,2019,5076,41,1419,31,434,3,119,75,1972,0
6,6045,2020,5005,40,1380,35,490,3,119,78,1989,0
6,6045,2021,5080,40,1380,31,434,3,119,74,1933,0
6,6045,2022,4944,40,1380,31,434,3,119,74,1933,0
6,6045,2023,4944,38,1323,28,392,3,119,69,1834,0
6,6045,2024,4944,38,1323,28,392,3,119,69,1834,0
6,6047,2018,21254,99,3974,107,1496,9,362,215,5832,1
6,6047,2019,21311,101,4083,107,1496,9,362,217,5941,1
6,6047,2020,21138,103,4188,112,1566,10,480,225,6234,1
6,6047,2021,20969,102,4125,109,1524,10,480,221,6129,1
6,6047,2022,20677,102,4125,111,1552,10,480,223,6157,1
6,6047,2023,20677,100,4061,104,1454,10,480,214,5995,1
6,6047,2024,20677,100,4061,104,1454,10,480,214,5995,1
6,6049,2018,402,14,281,12,168,1,60,27,509,0
6,6049,2019,444,13,256,11,154,1,60,25,470,0
6,6049,2020,482,11,229,11,154,1,60,23,443,0
6,6049,2021,458,10,217,12,168,1,60,23,445,0
6,6049,2022,418,8,194,10,140,1,60,19,394,0
6,6049,2023,418,8,194,10,140,1,60,19,394,0
6,6049,2024,418,8,194,10,140,1,60,19,394,0
6,6051,2018,464,12,234,2,28,,,14,262,0
6,6051,2019,500,12,234,1,14,,,13,248,0
6,6051,2020,700,12,234,,,,,12,234,0
6,6051,2021,730,10,202,,,,,10,202,1
6,6051,2022,529,12,250,,,,,12,250,0
6,6051,2023,529,11,228,,,,,11,228,0
6,6051,2024,529,11,228,,,,,11,228,0
6,6053,2018,32318,147,6294,198,2758,4,181,349,9233,1
6,6053,2019,31503,148,6417,206,2872,3,91,357,9380,1
6,6053,2020,30732,145,6353,209,2914,2,43,356,9310,1
6,6053,2021,30214,140,6281,200,2790,1,19,341,9090,1
6,6053,2022,29202,137,6204,190,2652,1,19,328,8875,1
6,6053,2023,29202,136,6160,176,2456,1,19,313,8635,1
6,6053,2024,29202,136,6160,175,2442,1,19,312,8621,1
6,6055,2018,7318,62,2376,39,544,4,330,105,3250,0
6,6055,2019,7053,65,2439,37,516,3,270,105,3225,0
6,6055,2020,6842,62,2248,42,586,2,195,106,3029,0
6,6055,2021,6662,63,2375,44,614,,,107,2989,0
6,6055,2022,6341,64,2333,41,572,,,105,2905,0
6,6055,2023,6341,57,2187,37,516,,,94,2703,0
6,6055,2024,6341,57,2187,37,516,,,94,2703,0
6,6057,2018,4221,41,1459,29,404,7,213,77,2076,0
6,6057,2019,4177,40,1432,35,488,6,189,81,2109,0
6,6057,2020,4152,40,1445,34,474,7,249,81,2168,0
6,6057,2021,4219,39,1394,35,490,7,249,81,2133,0
6,6057,2022,4209,40,1459,36,504,7,249,83,2212,0
6,6057,2023,4209,38,1354,35,490,6,207,79,2051,0
6,6057,2024,4209,37,1324,35,490,6,207,78,2021,0
6,6059,2018,188956,1007,60854,562,7820,203,15033,1772,83707,0
6,6059,2019,187823,1028,60836,586,8158,204,15264,1818,84258,0
6,6059,2020,185788,1018,61116,588,8196,206,15122,1812,84434,0
6,6059,2021,181985,1029,62009,567,7904,208,15145,1804,85058,0
6,6059,2022,174484,1021,61189,566,7886,199,14961,1786,84036,0
6,6059,2023,174484,997,59994,522,7272,199,14971,1718,82237,0
6,6059,2024,174484,993,59715,518,7216,199,14971,1710,81902,0
6,6061,2018,20325,142,7140,174,2428,67,5104,383,14672,0
6,6061,2019,20520,148,7838,173,2418,69,5157,390,15413,0
6,6061,2020,20679,143,7194,167,2334,76,5774,386,15302,0
6,6061,2021,20780,144,7248,154,2152,75,5730,373,15130,0
6,6061,2022,20564,147,7460,153,2138,76,5775,376,15373,0
6,6061,2023,20564,133,6961,142,1984,74,5721,349,14666,0
6,6061,2024,20564,133,6961,141,1970,72,5634,346,14565,0
6,6063,2018,859,11,258,16,224,1,28,28,510,0
6,6063,2019,808,11,258,15,210,1,28,27,496,0
6,6063,2020,796,12,282,13,182,1,28,26,492,0
6,6063,2021,856,15,332,14,196,1,28,30,556,0
6,6063,2022,878,11,260,12,168,,,23,428,0
6,6063,2023,878,10,245,12,168,,,22,413,0
6,6063,2024,878,10,245,11,154,,,21,399,0
6,6065,2018,158008,480,28226,757,10554,116,5263,1353,44043,1
6,6065,2019,157599,488,28747,794,11070,117,5379,1399,45196,1
6,6065,2020,156118,473,27841,800,11158,117,5535,1390,44534,1
6,6065,2021,150424,478,28220,792,11052,115,5503,1385,44775,1
6,6065,2022,146356,477,28027,786,10980,106,4699,1369,43706,1
6,6065,2023,146356,467,27598,727,10158,104,4630,1298,42386,1
6,6065,2024,146356,464,27379,720,10062,104,4630,1288,42071,1
6,6067,2018,99356,578,27916,523,7322,124,7899,1225,43137,0
6,6067,2019,99076,580,28129,555,7770,125,7977,1260,43876,0
6,6067,2020,98917,575,27728,567,7938,128,8172,1270,43838,0
6,6067,2021,98692,592,28308,568,7952,133,8367,1293,44627,0
6,6067,2022,95959,609,28950,563,7882,133,8126,1305,44958,0
6,6067,2023,95959,582,27410,541,7574,125,7767,1248,42751,0
6,6067,2024,95959,581,27380,536,7504,125,7767,1242,42651,0
6,6069,2018,3902,18,760,42,586,3,148,63,1494,0
6,6069,2019,3883,22,972,43,600,4,204,69,1776,0
6,6069,2020,4101,18,760,41,572,3,148,62,1480,0
6,6069,2021,4136,16,682,45,628,3,148,64,1458,0
6,6069,2022,4043,16,682,47,656,3,148,66,1486,0
6,6069,2023,4043,16,682,45,628,3,148,64,1458,0
6,6069,2024,4043,16,682,45,628,3,148,64,1458,0
6,6071,2015,154389,1,120,,,,,1,120,1
6,6071,2016,154207,1,120,,,,,1,120,1
6,6071,2017,154070,1,120,,,,,1,120,1
6,6071,2018,154616,504,26585,516,7194,115,4659,1135,38438,1
6,6071,2019,153784,517,27369,523,7298,116,4635,1156,39302,1
6,6071,2020,152720,507,26961,514,7172,119,4674,1140,38807,1
6,6071,2021,149407,513,27897,504,7032,122,5023,1139,39952,1
6,6071,2022,144929,518,27464,495,6910,126,5086,1139,39460,1
6,6071,2023,144929,499,26385,465,6494,117,4770,1081,37649,1
6,6071,2024,144929,495,26196,462,6452,117,4770,1074,37418,1
6,6073,2018,211969,1108,61934,1174,16338,178,11794,2460,90066,0
6,6073,2019,209680,1109,61680,1213,16890,182,12020,2504,90590,0
6,6073,2020,205754,1123,62380,1237,17236,187,12462,2547,92078,0
6,6073,2021,198377,1069,59594,1226,17086,189,12729,2484,89409,0
6,6073,2022,190918,1091,60253,1229,17136,196,13075,2516,90464,0
6,6073,2023,190918,1035,57465,1128,15728,183,12240,2346,85433,0
6,6073,2024,190918,1027,57188,1118,15588,179,12041,2324,84817,0
6,6075,2018,39519,359,17983,252,3462,45,5982,656,27427,0
6,6075,2019,39536,380,18802,264,3630,45,6303,689,28735,0
6,6075,2020,39195,381,18574,263,3624,43,5983,687,28181,0
6,6075,2021,38219,402,19322,256,3528,41,5643,699,28493,0
6,6075,2022,36577,408,19408,250,3448,40,5583,698,28439,0
6,6075,2023,36577,394,18823,234,3230,37,5435,665,27488,0
6,6075,2024,36577,394,18823,234,3230,37,5435,665,27488,0
6,6077,2018,52723,265,11719,300,4196,39,2364,604,18279,0
6,6077,2019,52388,265,11672,312,4364,39,2357,616,18393,0
6,6077,2020,52370,269,11660,316,4420,40,2582,625,18662,0
6,6077,2021,52937,263,11419,317,4434,47,2566,627,18419,0
6,6077,2022,51969,265,11484,303,4240,47,2373,615,18097,0
6,6077,2023,51969,258,11213,290,4058,33,1473,581,16744,1
6,6077,2024,51969,258,11213,289,4044,33,1473,580,16730,1
6,6079,2018,13457,110,4039,130,1820,20,946,260,6805,0
6,6079,2019,13154,123,4417,137,1918,23,1132,283,7467,0
6,6079,2020,12906,110,4085,137,1918,22,1109,269,7112,0
6,6079,2021,12717,110,4267,129,1806,26,1349,265,7422,0
6,6079,2022,12413,110,4349,126,1764,28,1418,264,7531,0
6,6079,2023,12413,104,4206,116,1624,25,1277,245,7107,0
6,6079,2024,12413,102,4152,116,1624,25,1277,243,7053,0
6,6081,2018,44775,348,19794,347,4790,71,6996,766,31580,0
6,6081,2019,43940,352,19643,362,5008,72,7024,786,31675,0
6,6081,2020,43088,357,19790,352,4872,81,7927,790,32589,0
6,6081,2021,41711,365,20312,351,4858,79,7751,795,32921,0
6,6081,2022,39739,377,20887,346,4796,82,7796,805,33479,0
6,6081,2023,39739,374,20808,312,4330,81,7736,767,32874,0
6,6081,2024,39739,372,20737,307,4260,81,7736,760,32733,0
6,6083,2018,28356,176,7233,236,3301,19,1211,431,11745,0
6,6083,2019,28159,175,7203,243,3399,20,1235,438,11837,0
6,6083,2020,27710,176,7442,254,3556,20,1287,450,12285,0
6,6083,2021,27468,174,7383,258,3612,20,1287,452,12282,0
6,6083,2022,26782,169,7134,281,3934,20,1287,470,12355,0
6,6083,2023,26782,163,6928,268,3752,19,1092,450,11772,0
6,6083,2024,26782,163,6928,264,3696,19,1092,446,11716,0
6,6085,2018,118688,721,45826,925,12941,152,9646,1798,68413,0
6,6085,2019,116508,763,47821,941,13165,163,10954,1867,71940,0
6,6085,2020,113558,748,47043,932,13041,163,11363,1843,71447,0
6,6085,2021,110990,740,46417,938,13125,159,11098,1837,70640,0
6,6085,2022,104468,730,46042,898,12565,140,9120,1768,67727,0
6,6085,2023,104468,698,44751,817,11433,122,7856,1637,64040,0
6,6085,2024,104468,693,44447,806,11279,119,7706,1618,63432,0
6,6087,2018,14535,128,4363,240,3358,16,1323,384,9044,0
6,6087,2019,14192,123,4220,238,3330,17,1373,378,8923,0
6,6087,2020,13661,124,4270,233,3260,18,1388,375,8918,0
6,6087,2021,13075,124,4199,223,3120,19,1378,366,8697,0
6,6087,2022,12380,122,4143,215,3008,22,1669,359,8820,0
6,6087,2023,12380,121,4128,196,2742,20,1427,337,8297,0
6,6087,2024,12380,120,4114,195,2728,20,1427,335,8269,0
6,6089,2018,10520,83,3050,68,945,5,221,156,4216,0
6,6089,2019,10544,85,3085,77,1071,5,221,167,4377,0
6,6089,2020,10442,81,2966,82,1143,6,271,169,4380,0
6,6089,2021,10392,78,2876,84,1171,6,271,168,4318,0
6,6089,2022,10113,78,2880,76,1064,6,271,160,4215,0
6,6089,2023,10113,73,2761,63,882,6,271,142,3914,0
6,6089,2024,10113,73,2761,60,840,6,271,139,3872,0
6,6091,2018,112,1,30,2,28,,,3,58,0
6,6091,2019,123,1,30,1,14,,,2,44,0
6,6091,2020,122,1,30,1,14,,,2,44,0
6,6091,2021,103,1,30,1,14,,,2,44,0
6,6091,2022,0,1,30,1,14,,,2,44,
6,6091,2023,0,1,30,1,14,,,2,44,
6,6091,2024,0,1,30,1,14,,,2,44,
6,6093,2018,2257,20,599,17,238,2,48,39,885,0
6,6093,2019,2327,20,599,16,224,2,48,38,871,0
6,6093,2020,2232,23,695,16,224,3,62,42,981,0
6,6093,2021,2241,21,592,14,196,2,34,37,822,0
6,6093,2022,2148,29,721,13,182,3,54,45,957,0
6,6093,2023,2148,26,647,12,168,2,34,40,849,0
6,6093,2024,2148,26,647,12,168,2,34,40,849,0
6,6095,2018,26706,121,5352,221,3067,22,725,364,9144,0
6,6095,2019,26798,119,5289,222,3081,20,662,361,9032,0
6,6095,2020,26764,124,5784,231,3207,20,662,375,9653,0
6,6095,2021,26769,128,5952,222,3083,21,722,371,9757,0
6,6095,2022,26128,129,6013,216,3001,23,792,368,9806,0
6,6095,2023,26128,126,6078,198,2749,22,762,346,9589,0
6,6095,2024,26128,126,6078,196,2721,22,762,344,9561,0
6,6097,2018,25736,177,7275,137,1904,26,2099,340,11278,0
6,6097,2019,25137,177,7308,136,1892,25,2071,338,11271,0
6,6097,2020,24482,180,7362,137,1908,27,2064,344,11334,0
6,6097,2021,23689,176,7335,138,1922,22,1666,336,10923,0
6,6097,2022,22874,187,7625,126,1754,22,1639,335,11018,0
6,6097,2023,22874,168,7035,119,1658,18,1342,305,10035,0
6,6097,2024,22874,168,7035,117,1630,18,1342,303,10007,0
6,6099,2018,39410,164,7063,187,2618,12,405,363,10086,1
6,6099,2019,39376,167,7239,185,2590,11,345,363,10174,1
6,6099,2020,39217,171,7286,189,2646,11,294,371,10226,1
6,6099,2021,38789,166,7033,190,2660,8,222,364,9915,1
6,6099,2022,37836,168,7127,177,2478,7,201,352,9806,1
6,6099,2023,37836,165,6963,163,2282,7,201,335,9446,1
6,6099,2024,37836,164,6913,160,2240,7,201,331,9354,1
6,6101,2018,6614,46,1890,58,808,6,222,110,2920,0
6,6101,2019,6557,45,1852,63,880,6,222,114,2954,0
6,6101,2020,6491,44,1828,63,880,6,222,113,2930,0
6,6101,2021,6476,42,1731,63,878,6,222,111,2831,0
6,6101,2022,6321,42,1731,62,864,6,222,110,2817,0
6,6101,2023,6321,40,1679,60,836,5,187,105,2702,0
6,6101,2024,6321,39,1667,58,808,5,187,102,2662,0
6,6103,2018,3867,41,1118,32,448,,,73,1566,0
6,6103,2019,3839,39,1052,35,490,,,74,1542,0
6,6103,2020,3807,38,1012,44,614,,,82,1626,0
6,6103,2021,3809,38,1035,46,642,,,84,1677,0
6,6103,2022,3771,39,1041,43,600,,,82,1641,0
6,6103,2023,3771,40,1071,41,572,,,81,1643,0
6,6103,2024,3771,39,1034,41,572,,,80,1606,0
6,6105,2018,571,4,87,5,70,1,28,10,185,1
6,6105,2019,586,5,102,6,84,1,28,12,214,0
6,6105,2020,594,6,132,5,70,1,28,12,230,0
6,6105,2021,605,5,117,7,98,1,28,13,243,0
6,6105,2022,576,5,117,6,84,1,28,12,229,0
6,6105,2023,576,4,102,6,84,1,28,11,214,0
6,6105,2024,576,4,102,6,84,1,28,11,214,0
6,6107,2018,38504,121,5965,286,4004,9,182,416,10151,1
6,6107,2019,37791,119,5907,291,4074,9,182,419,10163,1
6,6107,2020,36942,121,5947,309,4326,8,170,438,10443,1
6,6107,2021,36342,125,6095,310,4340,9,215,444,10650,1
6,6107,2022,35297,126,5992,306,4284,7,158,439,10434,1
6,6107,2023,35297,127,6016,280,3920,6,144,413,10080,1
6,6107,2024,35297,127,6016,280,3920,6,144,413,10080,1
6,6109,2018,2389,18,655,18,252,7,635,43,1542,0
6,6109,2019,2434,20,779,19,266,6,605,45,1650,0
6,6109,2020,2378,19,689,18,252,6,605,43,1546,0
6,6109,2021,2481,19,689,17,238,6,605,42,1532,0
6,6109,2022,2383,20,693,17,238,6,605,43,1536,0
6,6109,2023,2383,19,671,14,196,6,605,39,1472,0
6,6109,2024,2383,19,671,14,196,6,605,39,1472,0
6,6111,2018,51709,263,15281,305,4188,57,3171,625,22640,0
6,6111,2019,50525,259,15138,310,4258,58,3242,627,22638,0
6,6111,2020,49179,261,15384,307,4216,58,3242,626,22842,0
6,6111,2021,47592,265,15478,306,4202,57,3196,628,22876,0
6,6111,2022,45664,261,15323,301,4132,57,3249,619,22704,0
6,6111,2023,45664,255,14926,298,4090,55,3099,608,22115,0
6,6111,2024,45664,255,14926,295,4048,54,3085,604,22059,0
6,6113,2018,12467,97,4300,110,1550,24,1671,231,7521,0
6,6113,2019,12312,97,4186,105,1470,26,1975,228,7631,0
6,6113,2020,12061,99,4305,104,1456,25,1825,228,7586,0
6,6113,2021,11506,98,4115,106,1484,22,1676,226,7275,0
6,6113,2022,11092,98,4186,104,1456,20,1496,222,7138,0
6,6113,2023,11092,94,3982,97,1358,20,1496,211,6836,0
6,6113,2024,11092,94,3982,96,1344,20,1496,210,6822,0
6,6115,2018,6126,25,1154,45,628,5,248,75,2030,1
6,6115,2019,5993,25,1099,43,600,5,208,73,1907,1
6,6115,2020,6036,24,1079,39,544,5,208,68,1831,1
6,6115,2021,6149,24,1044,42,586,6,268,72,1898,1
6,6115,2022,6055,24,1044,37,516,4,133,65,1693,1
6,6115,2023,6055,24,1044,35,488,4,133,63,1665,1
6,6115,2024,6055,23,1023,34,474,3,73,60,1570,1
8,8001,2016,36826,72,5347,23,222,,,95,5569,1
8,8001,2017,36797,94,7219,36,341,,,130,7560,1
8,8001,2018,36678,115,8704,46,454,,,161,9158,1
8,8001,2019,36419,117,8924,51,496,,,168,9420,1
8,8001,2020,35752,136,10647,59,556,,,195,11203,1
8,8001,2021,34924,143,11179,66,622,,,209,11801,0
8,8001,2022,34100,151,11556,76,700,,,227,12256,0
8,8001,2023,34100,152,11611,77,712,,,229,12323,0
8,8001,2024,34100,152,11611,77,712,,,229,12323,0
8,8003,2016,1134,6,504,1,12,,,7,516,0
8,8003,2017,1109,6,504,1,12,,,7,516,0
8,8003,2018,1158,6,504,1,12,,,7,516,0
8,8003,2019,1116,6,504,1,12,,,7,516,0
8,8003,2020,1089,6,504,1,12,,,7,516,0
8,8003,2021,1013,6,504,1,12,,,7,516,0
8,8003,2022,967,6,504,2,18,,,8,522,0
8,8003,2023,967,6,504,2,18,,,8,522,0
8,8003,2024,967,6,504,2,18,,,8,522,0
8,8005,2016,40509,124,10747,45,388,,,169,11135,1
8,8005,2017,40357,137,11796,59,523,,,196,12319,1
8,8005,2018,40510,147,12774,66,595,,,213,13369,1
8,8005,2019,40412,155,13759,66,595,,,221,14354,0
8,8005,2020,39927,156,14495,69,624,,,225,15119,0
8,8005,2021,38938,163,15213,71,651,,,234,15864,0
8,8005,2022,38209,174,16236,83,771,,,257,17007,0
8,8005,2023,38209,178,16893,85,789,,,263,17682,0
8,8005,2024,38209,178,16893,85,789,,,263,17682,0
8,8007,2016,601,2,119,,,,,2,119,1
8,8007,2017,620,2,119,2,12,,,4,131,1
8,8007,2018,579,2,119,2,12,,,4,131,1
8,8007,2019,602,2,119,2,12,,,4,131,1
8,8007,2020,599,2,119,2,12,,,4,131,1
8,8007,2021,596,3,163,2,12,,,5,175,1
8,8007,2022,567,3,163,2,12,,,5,175,1
8,8007,2023,567,3,163,2,12,,,5,175,1
8,8007,2024,567,3,163,2,12,,,5,175,1
8,8009,2017,190,2,90,,,,,2,90,0
8,8009,2018,187,2,90,,,,,2,90,0
8,8009,2019,180,2,90,,,,,2,90,0
8,8009,2020,168,2,90,,,,,2,90,0
8,8009,2021,171,3,115,,,,,3,115,0
8,8009,2022,168,3,115,,,,,3,115,0
8,8009,2023,168,3,115,,,,,3,115,0
8,8009,2024,168,3,115,,,,,3,115,0
8,8011,2016,199,4,196,,,,,4,196,0
8,8011,2017,212,4,196,,,,,4,196,0
8,8011,2018,209,4,196,,,,,4,196,0
8,8011,2019,197,4,196,,,,,4,196,0
8,8011,2020,204,4,196,,,,,4,196,0
8,8011,2021,212,4,196,,,,,4,196,0
8,8011,2022,227,4,196,,,,,4,196,0
8,8011,2023,227,4,196,,,,,4,196,0
8,8011,2024,227,4,196,,,,,4,196,0
8,8013,2009,16604,1,108,,,,,1,108,1
8,8013,2010,16389,1,108,,,,,1,108,1
8,8013,2011,16212,2,184,,,,,2,184,1
8,8013,2012,15973,2,184,,,,,2,184,1
8,8013,2013,15809,2,184,,,,,2,184,1
8,8013,2014,15644,2,184,,,,,2,184,1
8,8013,2015,15437,2,184,,,,,2,184,1
8,8013,2016,15249,53,3830,28,268,,,81,4098,1
8,8013,2017,15337,104,7478,42,424,,,146,7902,0
8,8013,2018,15070,116,8306,44,448,,,160,8754,0
8,8013,2019,14795,120,8408,45,457,,,165,8865,0
8,8013,2020,14419,124,8854,43,449,,,167,9303,0
8,8013,2021,14030,129,9192,43,455,,,172,9647,0
8,8013,2022,13358,138,9711,47,487,,,185,10198,0
8,8013,2023,13358,141,9872,48,493,,,189,10365,0
8,8013,2024,13358,140,9802,48,493,,,188,10295,0
8,8014,2016,3781,19,2266,13,81,,,32,2347,0
8,8014,2017,3728,26,2586,14,90,,,40,2676,0
8,8014,2018,3734,26,2586,16,102,,,42,2688,0
8,8014,2019,3698,25,2314,16,102,,,41,2416,0
8,8014,2020,3679,26,2510,15,96,,,41,2606,0
